ID,name,gwp,declared_unit,category
ec3bq18a,Premium Professional Interior Coatings 1005-122,7.31 kgCO2e,1 m2,Paint_By_Area
ec3u4nae,VOCOMP-20,0.156 kgCO2e,1 m2,Paint_By_Area
ec3kbtuq,VOCOMP-25,0.217 kgCO2e,1 m2,Paint_By_Area
ec3g4yyq,VOCOMP-30,0.329 kgCO2e,1 m2,Paint_By_Area
ec3bd352,Adhesive and base coat with organic binder (StoArmat Render),1.41 kgCO2e,1 kg,Paint_By_Mass
ec3r4wm2,1527837,395 kgCO2e,1 m3,Paving
ec3tj0kd,1527837,392 kgCO2e,1 m3,Paving
ec3hdedt,1553358,283 kgCO2e,1 m3,Paving
ec3sugb9,1621528,317 kgCO2e,1 m3,Paving
ec39xxyk,1621528,318 kgCO2e,1 m3,Paving
ec3r6334,1622386,344 kgCO2e,1 m3,Paving
ec3ft65s,5000508,326.5666154 kgCO2e,1 m^3,Paving
ec30egky,652115C1,326 kgCO2e,1 m3,Paving
ec3gw4s3,652115C1,381 kgCO2e,1 m3,Paving
ec3kdach,652115C1,380 kgCO2e,1 m3,Paving
ec3w51md,652115C1,339 kgCO2e,1 m3,Paving
ec3ey3aj,652115C1,331 kgCO2e,1 m3,Paving
ec3eturm,Mix 1592095,297 kgCO2e,1 m3,Paving
ec3ujfks,Mix 1592095,290 kgCO2e,1 m3,Paving
ec3xdb9j,Mix 1596919,187 kgCO2e,1 m3,Paving
ec36f3bm,Mix 1596919,216 kgCO2e,1 m3,Paving
ec3xr0b2,Mix 1615342,340 kgCO2e,1 m3,Paving
ec31qscw,Mix 1615342,344 kgCO2e,1 m3,Paving
ec3u77qe,Mix 1615342,344 kgCO2e,1 m3,Paving
ec3wyt85,Mix 1621528,308 kgCO2e,1 m3,Paving
ec3m5sff,Mix 1621528,300 kgCO2e,1 m3,Paving
ec36gp5b,Mix 1621528,323 kgCO2e,1 m3,Paving
ec33x5up,Mix 1622002,424 kgCO2e,1 m3,Paving
ec3hsawf,Mix 1622386,381 kgCO2e,1 m3,Paving
ec32wwg0,Mix 1622575,303 kgCO2e,1 m3,Paving
ec3xw3ek,Mix 1622575,329 kgCO2e,1 m3,Paving
ec3jj2d1,Mix 1623331,306 kgCO2e,1 m3,Paving
ec3gjr13,Mix 1623331,308 kgCO2e,1 m3,Paving
ec3p8jak,Mix 1623891,324 kgCO2e,1 m3,Paving
ec3cf288,Mix 1626319,362 kgCO2e,1 m3,Paving
ec37dcaz,Mix U4003800,265 kgCO2e,1 m3,Paving
ec3t836c,Mix U4003800,265 kgCO2e,1 m3,Paving
ec3zzdfg,Mix U40038VX,248 kgCO2e,1 m3,Paving
ec311xq1,Mix U40038VX,250 kgCO2e,1 m3,Paving
ec34kmgr,Mix U40038VX,245 kgCO2e,1 m3,Paving
ec3ebeus,Mix U40038VX,250 kgCO2e,1 m3,Paving
ec3n3ebe,Mix U40038VX,239 kgCO2e,1 m3,Paving
ec31p051,Mix U40038VX,241 kgCO2e,1 m3,Paving
ec3e561b,Mix U40038VX,247 kgCO2e,1 m3,Paving
ec3as2s1,Mix U40038VX,250 kgCO2e,1 m3,Paving
ec3xyuq0,Mix U40038VX,248 kgCO2e,1 m3,Paving
ec3a7sjm,Mix U40038VX,238 kgCO2e,1 m3,Paving
ec3as5cs,Mix U40038VX,230 kgCO2e,1 m3,Paving
ec3q4zyk,Mix U40038VX,299 kgCO2e,1 m3,Paving
ec3xkpks,Mix U54038VC,327 kgCO2e,1 m3,Paving
ec3usz9f,U4003800,277 kgCO2e,1 m3,Paving
ec3steg4,U4003800,302 kgCO2e,1 m3,Paving
ec39zf1a,U4003800,326 kgCO2e,1 m3,Paving
ec3wdg0q,U40038VX,257 kgCO2e,1 m3,Paving
ec3gw0s7,U43039VX,247 kgCO2e,1 m3,Paving
ec3x76uf,Fabricated Construction Grade Steel Plate,1260 kgCO2e,1 metric ton,Plate_Steel
ec3yfsqb,Fabricated Steel Plate,1540 kgCO2e,1 metric ton,Plate_Steel
ec3csg9f,Fabricated Steel Plate,1640 kgCO2e,1 t,Plate_Steel
ec3zb64h,Steel Plate,1021 kgCO2e,1 metric ton,Plate_Steel
ec3xc2tb,Steel Plate,951 kgCO2e,1 t,Plate_Steel
ec3re9ms,Steel Plate (Mill product),1390 kgCO2e,1 t,Plate_Steel
ec334h7j,"Flat and Edge Grain Plyboo, Carved",4.4 kgCO2e,0.001449275 m3,Plywood_and_OSB_Sheathing_Panels
ec3zxspc,THHN/THWN Type Electrical Cable (14 SOL Circuit),4.4453 kgCO2e,44.79793168 m,PowerCabling
ec3h6jze,Heat-Treated Glass Products,18.5 kgCO2e,1 m2,Processed_Non-insulating_Glass_Panes
ec326nzp,Processed glass products - Low-e,27.6 kgCO2e,1 m2,Processed_Non-insulating_Glass_Panes
ec34xd45,Processed glass products - reflective,26.5 kgCO2e,1 m2,Processed_Non-insulating_Glass_Panes
ec3u183a,Concrete Reinforcing Bar and Merchant Bar Mill Product,738 kgCO2e,1 t,Reinforcing_Bar
ec3dmrxn,Concrete Reinforcing Bar and Merchant Bar Mill Product,963 kgCO2e,1 t,Reinforcing_Bar
ec3ux61j,Concrete Reinforcing Steel Bar (at Mill),707 kgCO2e,1 t,Reinforcing_Bar
ec35cuug,Concrete Reinforcing Steel Bar (at Mill),598 kgCO2e,1 t,Reinforcing_Bar
ec3f5tue,Concrete reinforcing steel,726 kgCO2e,1 t,Reinforcing_Bar
ec3u76nh,Concrete reinforcing steel,850 kgCO2e,1 t,Reinforcing_Bar
ec348u6q,Epoxy-Coated Fabricated Steel Rebar,850 kgCO2e,1 metric ton,Reinforcing_Bar
ec3yjxr2,Fabricated Carbon Steel Rebar,1000 kgCO2e,1 metric ton,Reinforcing_Bar
ec30ue0j,Fabricated Concrete Reinforcing Bar and Merchant Bar,1060 kgCO2e,1 t,Reinforcing_Bar
ec3mfbpd,Fabricated Concrete Reinforcing Bar and Merchant Bar,862.9 kgCO2e,1 t,Reinforcing_Bar
ec3dnp40,Fabricated Concrete Reinforcing Bar and Merchant Bar,825 kgCO2e,1 t,Reinforcing_Bar
ec3k80dx,Fabricated Rebar - Conco,780 kgCO2e,1 t,Reinforcing_Bar
ec3c9gje,Fabricated Rebar - JD Steel,600 kgCO2e,1 t,Reinforcing_Bar
ec30r1wx,Fabricated Reinforcing Bar,1000 kgCO2e,1 t,Reinforcing_Bar
ec3gyktb,Fabricated Reinforcing Bar,860 kgCO2e,1 ton,Reinforcing_Bar
ec3yhbpy,"Fabricated Reinforcing Bar (ASTM A615, A706)",860 kgCO2e,1 t,Reinforcing_Bar
ec3xhtwr,"Fabricated Reinforcing Bar (ASTM A615, A706)",1100 kgCO2e,1 t,Reinforcing_Bar
ec382fg8,"Fabricated Reinforcing Bar (ASTM A615, A706)",860 kgCO2e,1 t,Reinforcing_Bar
ec3ue6gn,Fabricated Reinforcing Bar and Welded Wire Reinforcement,860 kgCO2e,1 t,Reinforcing_Bar
ec3guzm2,Fabricated concrete reinforcing steel,934 kgCO2e,1 t,Reinforcing_Bar
ec31q98c,Rebar,707 kgCO2e,1 metric ton,Reinforcing_Bar
ec3sb07t,Rebar,707 kgCO2e,1 metric ton,Reinforcing_Bar
ec3h3ut5,Rebar,707 kgCO2e,1 metric ton,Reinforcing_Bar
ec3hmskt,"Rebar, Rancho Cucamonga, CA Steel Mill",783.1 kgCO2e,1 metric ton,Reinforcing_Bar
ec35x29m,Stainless Steel Reinforcing Bar (secondary production route - scrap),3680 kgCO2e,1 t,Reinforcing_Bar
ec34dq8h,Steel Concrete Reinforcing Bar and Merchant Bar Products (average),755.63 kgCO2e,1 metric ton,Reinforcing_Bar
ec3wstbx,Steel Concrete Reinforcing Bar and Merchant Bar Products-Birmingham (AL) Fabricated,708 kgCO2e,1 metric ton,Reinforcing_Bar
ec3w2gt3,Steel Concrete Reinforcing Bar and Merchant Bar Products-Birmingham (AL) Unfabricated,626 kgCO2e,1 metric ton,Reinforcing_Bar
ec310cnz,Steel Concrete Reinforcing Bar and Merchant Bar Products-Kingman (AZ) Fabricated,828 kgCO2e,1 metric ton,Reinforcing_Bar
ec3w8wrp,Steel Concrete Reinforcing Bar and Merchant Bar Products-Kingman (AZ) Unfabricated,738 kgCO2e,1 metric ton,Reinforcing_Bar
ec3dem42,Steel Reinforcing Bar and Merchant Bar Products (Fabricated) v1,745 kgCO2e,1 t,Reinforcing_Bar
ec3rd63q,Steel Reinforcing Bar and Merchant Bar Products (Fabricated) v1,916 kgCO2e,1 t,Reinforcing_Bar
ec3d3z2w,Steel Reinforcing Bar and Merchant Bar Products (Unfabricated),659 kgCO2e,1 t,Reinforcing_Bar
ec35f2r1,Steel Reinforcing Bar and Merchant Bar Products (Unfabricated) v1,817 kgCO2e,1 t,Reinforcing_Bar
ec3c3ss7,2mm Homogeneous Vinyl Sheet,11.14 kgCO2e,1 ft2,Resilient_Flooring
ec38xkmu,Distinct Designs Rubber Flooring,23 kgCO2e,1 m^2,Resilient_Flooring
ec3jyskb,Envire® Rubber Sheet & Tile,23 kgCO2e,1 m^2,Resilient_Flooring
ec32dpwz,EnviroFlex™ Rubber Sheet & Tile,23 kgCO2e,1 m^2,Resilient_Flooring
ec3q2mc6,Gallant Multi-Use Rubber Tile,48.5 kgCO2e,1 m^2,Resilient_Flooring
ec3cxrzf,Kinetex®,55.05 kgCO2e,1 m2,Resilient_Flooring
ec381y0s,Rubber Floor Tile,29.2 kgCO2e,1 m2,Resilient_Flooring
ec3s1jbe,Solid Vinyl & ESD Static Control Vinyl Tile,10.1 kgCO2e,1 m^2,Resilient_Flooring
ec3y5wg3,Solid Vinyl & ESD Vinyl Tile,12.5 kgCO2e,1 m^2,Resilient_Flooring
ec3tgbut,Tuflex® Force® Premium Engineered Sports Flooring,43.7 kgCO2e,1 m^2,Resilient_Flooring
ec3byc2b,Tuflex® Spartus Multi-Use Rubber Tile,43.7 kgCO2e,1 m^2,Resilient_Flooring
ec3fmjtz,1/4 in. (6.35 mm) Securock® Brand UltraLight Coated and Uncoated Glass-Mat Roof Board,1.78 kgCO2e,1 m2,Roof_Cover_Boards
ec39fr42,5/8 in. (15.9 mm) Securock® Brand UltraLight Coated and Uncoated Glass-Mat Roof Board,2.84 kgCO2e,1 m2,Roof_Cover_Boards
ec3eb5cr,"AEP Span, Bare",1263.9 kgCO2e,1000 sqft,Roof_Panels
ec3nqawq,"AEP Span, Painted",1260 kgCO2e,1000 sqft,Roof_Panels
ec3nshn9,APP-Modified Asphalt Commercial Roofing (Torch Applied),3.91 kgCO2e,1 m2,Roof_Panels
ec3zc8zp,SBS-MODIFIED ASPHALT ROOFING  (Hot Asphalt or Cold Adhesive),3.11 kgCO2e,1 m^2,Roof_Panels
ec3y5273,SBS-Modified Asphalt Roofing (Torch Applied),,1 m^2,Roof_Panels
ec31pjp6,S70524,392 kgCO2e,1 m3,Rooftop_Units
ec3hfbsc,S70524,397 kgCO2e,1 m3,Rooftop_Units
ec3m13rr,#8 4000psi AIR ASH SHOTCRETE,352 kgCO2e,1 m3,Shotcrete
ec3mffgh,#8 4000psi AIR ASH SHOTCRETE,371 kgCO2e,1 m3,Shotcrete
ec3p3ar6,#8 4000psi AIR ASH SHOTCRETE,370 kgCO2e,1 m3,Shotcrete
ec3enszk,#8 4000psi AIR ASH SHOTCRETE,372 kgCO2e,1 m3,Shotcrete
ec3tpy18,#8 4000psi AIR ASH SHOTCRETE,371 kgCO2e,1 m3,Shotcrete
ec3hkp12,#8 4000psi AIR ASH SHOTCRETE,372 kgCO2e,1 m3,Shotcrete
ec30pafy,#8 4000psi AIR ASH SHOTCRETE,355 kgCO2e,1 m3,Shotcrete
ec3k2aer,#8 4000psi AIR ASH SHOTCRETE,362 kgCO2e,1 m3,Shotcrete
ec323bfg,#8 4000psi AIR ASH SHOTCRETE,360 kgCO2e,1 m3,Shotcrete
ec3fgsfy,#8 4000psi AIR ASH SHOTCRETE,371 kgCO2e,1 m3,Shotcrete
ec3r0p7x,#8 4000psi AIR ASH SHOTCRETE,359 kgCO2e,1 m3,Shotcrete
ec34ycpf,#8 4000psi AIR ASH SHOTCRETE,371 kgCO2e,1 m3,Shotcrete
ec38e5hf,#8 4000psi AIR ASH SHOTCRETE,372 kgCO2e,1 m3,Shotcrete
ec3wnpj7,#8 4000psi AIR ASH SHOTCRETE,372 kgCO2e,1 m3,Shotcrete
ec3ck5dh,#8 4000psi AIR ASH SHOTCRETE,373 kgCO2e,1 m3,Shotcrete
ec33mydh,#8 4000psi AIR ASH SHOTCRETE,371 kgCO2e,1 m3,Shotcrete
ec357ak1,#8 4000psi AIR ASH SHOTCRETE,359 kgCO2e,1 m3,Shotcrete
ec3yxrz0,#8 4000psi AIR ASH SHOTCRETE,359 kgCO2e,1 m3,Shotcrete
ec3jre19,#8 4000psi AIR ASH SHOTCRETE,360 kgCO2e,1 m3,Shotcrete
ec3c7axr,#8 4000psi AIR ASH SHOTCRETE,359 kgCO2e,1 m3,Shotcrete
ec3wtw14,1332544,283 kgCO2e,1 m3,Shotcrete
ec3bx1nh,1332544,278 kgCO2e,1 m3,Shotcrete
ec3rkeg7,1332544,278 kgCO2e,1 m3,Shotcrete
ec3k1tqr,1332544,285 kgCO2e,1 m3,Shotcrete
ec3mx4cu,1332544,283 kgCO2e,1 m3,Shotcrete
ec3meurp,1332544,282 kgCO2e,1 m3,Shotcrete
ec3pwgj2,1332544,296 kgCO2e,1 m3,Shotcrete
ec3f4caz,1332544,283 kgCO2e,1 m3,Shotcrete
ec3zddt2,1332544,283 kgCO2e,1 m3,Shotcrete
ec3uy2x4,1332544,296 kgCO2e,1 m3,Shotcrete
ec3p2140,1332544,283 kgCO2e,1 m3,Shotcrete
ec3uj6at,1332544,296 kgCO2e,1 m3,Shotcrete
ec3yr9gh,1332544,282 kgCO2e,1 m3,Shotcrete
ec3wwxt3,1332544,296 kgCO2e,1 m3,Shotcrete
ec3z14xh,1332544,293 kgCO2e,1 m3,Shotcrete
ec3thjpg,1332854,300 kgCO2e,1 m3,Shotcrete
ec3njd7b,1332854,282 kgCO2e,1 m3,Shotcrete
ec3etzas,1332854,300 kgCO2e,1 m3,Shotcrete
ec3dec02,1332854,282 kgCO2e,1 m3,Shotcrete
ec3s0gj7,1530965,450 kgCO2e,1 m3,Shotcrete
ec3pgsqm,1530965,440 kgCO2e,1 m3,Shotcrete
ec30ya0m,1539122,443 kgCO2e,1 m3,Shotcrete
ec3es9h5,1547314,314 kgCO2e,1 m3,Shotcrete
ec318m4d,1552637,433 kgCO2e,1 m3,Shotcrete
ec3j4tc9,1552774,481 kgCO2e,1 m3,Shotcrete
ec3zhg9k,1562160,336 kgCO2e,1 m3,Shotcrete
ec3kdf5x,1564647,351 kgCO2e,1 m3,Shotcrete
ec3up5n1,1564647,351 kgCO2e,1 m3,Shotcrete
ec3annqt,1570461,524 kgCO2e,1 m3,Shotcrete
ec39aqnm,1571046,360 kgCO2e,1 m3,Shotcrete
ec3pm9bq,1571046,379 kgCO2e,1 m3,Shotcrete
ec3sh0bb,1571046,379 kgCO2e,1 m3,Shotcrete
ec3xbp0c,1571046,360 kgCO2e,1 m3,Shotcrete
ec3r67nw,1571048,372 kgCO2e,1 m3,Shotcrete
ec338qgm,1571048,391 kgCO2e,1 m3,Shotcrete
ec3qze29,1571048,351 kgCO2e,1 m3,Shotcrete
ec3dty6x,1571048,391 kgCO2e,1 m3,Shotcrete
ec3rw9q3,1571048,372 kgCO2e,1 m3,Shotcrete
ec30fpm0,1571410,381 kgCO2e,1 m3,Shotcrete
ec3ksbwj,1573772,349 kgCO2e,1 m3,Shotcrete
ec3why76,1573772,390 kgCO2e,1 m3,Shotcrete
ec380n8m,1575802,572 kgCO2e,1 m3,Shotcrete
ec33me3p,1581807,338 kgCO2e,1 m3,Shotcrete
ec3hq6mu,1581807,341 kgCO2e,1 m3,Shotcrete
ec3c7acb,1581807,338 kgCO2e,1 m3,Shotcrete
ec3nskmc,1581807,341 kgCO2e,1 m3,Shotcrete
ec38wj8s,1584366,397 kgCO2e,1 m3,Shotcrete
ec3mm703,1590932,512 kgCO2e,1 m3,Shotcrete
ec3j9j4u,1590932,424 kgCO2e,1 m3,Shotcrete
ec3auk0f,1590932,505 kgCO2e,1 m3,Shotcrete
ec37m9py,1598226,609 kgCO2e,1 m3,Shotcrete
ec3rny8z,1598226,561 kgCO2e,1 m3,Shotcrete
ec37p0s4,1600599,360 kgCO2e,1 m3,Shotcrete
ec3fg5qe,1600599,317 kgCO2e,1 m3,Shotcrete
ec3krkfk,1600599,291 kgCO2e,1 m3,Shotcrete
ec3ehy5w,1600723,468 kgCO2e,1 m3,Shotcrete
ec3u0kaz,1600723,452 kgCO2e,1 m3,Shotcrete
ec3553u5,1600723,404 kgCO2e,1 m3,Shotcrete
ec33r0tk,1601234,505 kgCO2e,1 m3,Shotcrete
ec32nj3w,1601234,596 kgCO2e,1 m3,Shotcrete
ec3spxb0,1601234,563 kgCO2e,1 m3,Shotcrete
ec3k2tjn,1601234,556 kgCO2e,1 m3,Shotcrete
ec3jpx51,1602537,470 kgCO2e,1 m3,Shotcrete
ec39145e,1603152,337 kgCO2e,1 m3,Shotcrete
ec3s6n75,1603152,319 kgCO2e,1 m3,Shotcrete
ec3s4s54,1603152,319 kgCO2e,1 m3,Shotcrete
ec3u99hp,1603152,337 kgCO2e,1 m3,Shotcrete
ec32z2cs,1605033,333 kgCO2e,1 m3,Shotcrete
ec3c2j6e,1605033,333 kgCO2e,1 m3,Shotcrete
ec3w2zd2,1610901,614 kgCO2e,1 m3,Shotcrete
ec3y2147,1610901,613 kgCO2e,1 m3,Shotcrete
ec3etzf6,1611149,373 kgCO2e,1 m3,Shotcrete
ec3y4kj0,1611151,463 kgCO2e,1 m3,Shotcrete
ec3ks4qs,1611648,428 kgCO2e,1 m3,Shotcrete
ec3p93dq,1611648,428 kgCO2e,1 m3,Shotcrete
ec3y7cua,1611830,304 kgCO2e,1 m3,Shotcrete
ec3wzujs,1612810,531 kgCO2e,1 m3,Shotcrete
ec3uer68,1612811,568 kgCO2e,1 m3,Shotcrete
ec33absq,1617994,376 kgCO2e,1 m3,Shotcrete
ec340nw6,1619723,351 kgCO2e,1 m3,Shotcrete
ec3zyjee,1619723,351 kgCO2e,1 m3,Shotcrete
ec390dzz,1621834,370 kgCO2e,1 m3,Shotcrete
ec3zwngw,4000181,382 kgCO2e,1 m3,Shotcrete
ec36nq5n,70804,405 kgCO2e,1 m3,Shotcrete
ec3s7j24,70804,403 kgCO2e,1 m3,Shotcrete
ec3as5ge,7086,363 kgCO2e,1 m3,Shotcrete
ec36cg76,7086,363 kgCO2e,1 m3,Shotcrete
ec3czw30,7086,365 kgCO2e,1 m3,Shotcrete
ec36g832,7586,432 kgCO2e,1 m3,Shotcrete
ec3h2zg0,7586,431 kgCO2e,1 m3,Shotcrete
ec3y3yn0,7586,430 kgCO2e,1 m3,Shotcrete
ec3c5rdq,7586,425 kgCO2e,1 m3,Shotcrete
ec308nmc,7586,429 kgCO2e,1 m3,Shotcrete
ec33kr1u,7586,453 kgCO2e,1 m3,Shotcrete
ec3g4ntn,7586,438 kgCO2e,1 m3,Shotcrete
ec3ng8e1,7586,431 kgCO2e,1 m3,Shotcrete
ec3k273x,758620,410 kgCO2e,1 m3,Shotcrete
ec3dunq7,758620,408 kgCO2e,1 m3,Shotcrete
ec3sq3p2,758620,410 kgCO2e,1 m3,Shotcrete
ec3n4fgb,758620,410 kgCO2e,1 m3,Shotcrete
ec3nbxre,758630,370 kgCO2e,1 m3,Shotcrete
ec35j1qx,758630,368 kgCO2e,1 m3,Shotcrete
ec334fuz,758630,367 kgCO2e,1 m3,Shotcrete
ec3bhaju,7586M,431 kgCO2e,1 m3,Shotcrete
ec38536c,7586M,433 kgCO2e,1 m3,Shotcrete
ec3bcyst,7586M,430 kgCO2e,1 m3,Shotcrete
ec36yztr,7586M,431 kgCO2e,1 m3,Shotcrete
ec3j7rsa,7586M,431 kgCO2e,1 m3,Shotcrete
ec3kbfm8,7586M2,432 kgCO2e,1 m3,Shotcrete
ec3s9yh5,7586M2,430 kgCO2e,1 m3,Shotcrete
ec3hebcu,7586SE,501 kgCO2e,1 m3,Shotcrete
ec30tgpt,7586SE,501 kgCO2e,1 m3,Shotcrete
ec3pdu2k,7586SE,498 kgCO2e,1 m3,Shotcrete
ec3d7nfb,7586SV,437 kgCO2e,1 m3,Shotcrete
ec34j8jm,7586SV,434 kgCO2e,1 m3,Shotcrete
ec3ewkcf,7586SV,435 kgCO2e,1 m3,Shotcrete
ec3ndgtb,7586V,433 kgCO2e,1 m3,Shotcrete
ec36j31y,7586V,432 kgCO2e,1 m3,Shotcrete
ec37gyxq,7586V,433 kgCO2e,1 m3,Shotcrete
ec3yrcxp,7586V,432 kgCO2e,1 m3,Shotcrete
ec3jq50r,7586VX,316 kgCO2e,1 m3,Shotcrete
ec34gz23,7586VX,343 kgCO2e,1 m3,Shotcrete
ec32k8g4,7586VX,340 kgCO2e,1 m3,Shotcrete
ec3a7zn5,7586XF,301 kgCO2e,1 m3,Shotcrete
ec3cg9kg,7586XF,297 kgCO2e,1 m3,Shotcrete
ec3nuht5,7586XF,264 kgCO2e,1 m3,Shotcrete
ec331sr8,7586XF,298 kgCO2e,1 m3,Shotcrete
ec3zr5eg,8086,457 kgCO2e,1 m3,Shotcrete
ec3ssqnr,8086,457 kgCO2e,1 m3,Shotcrete
ec344ntw,8086,457 kgCO2e,1 m3,Shotcrete
ec31wtws,8086,458 kgCO2e,1 m3,Shotcrete
ec3y87ah,808620,434 kgCO2e,1 m3,Shotcrete
ec3apxzk,808620,432 kgCO2e,1 m3,Shotcrete
ec3k680j,808620,433 kgCO2e,1 m3,Shotcrete
ec318egq,80865,529 kgCO2e,1 m3,Shotcrete
ec344bjk,80865,527 kgCO2e,1 m3,Shotcrete
ec349sfx,80865,529 kgCO2e,1 m3,Shotcrete
ec3kx60w,8086V,461 kgCO2e,1 m3,Shotcrete
ec3gry4s,8086V,459 kgCO2e,1 m3,Shotcrete
ec3x1shp,8086V,461 kgCO2e,1 m3,Shotcrete
ec3u14y9,8086VS,461 kgCO2e,1 m3,Shotcrete
ec3wmw5e,8086VS,462 kgCO2e,1 m3,Shotcrete
ec3mte0j,8086VS,461 kgCO2e,1 m3,Shotcrete
ec3ezjbw,8086VS,460 kgCO2e,1 m3,Shotcrete
ec358p70,8086VX,335 kgCO2e,1 m3,Shotcrete
ec3mk3xm,8086VX,361 kgCO2e,1 m3,Shotcrete
ec3jm1fj,8086VX,363 kgCO2e,1 m3,Shotcrete
ec3u1ttg,83774,412.25 kgCO2e,1 m³,Shotcrete
ec3m2sz0,83774,417.45 kgCO2e,1 m³,Shotcrete
ec3jxp5y,83774,392.77 kgCO2e,1 m³,Shotcrete
ec3pxtnj,83774,392.23 kgCO2e,1 m³,Shotcrete
ec3prram,83774,407.54 kgCO2e,1 m³,Shotcrete
ec3s458p,83798,363.11 kgCO2e,1 m³,Shotcrete
ec3cba20,83798,362.39 kgCO2e,1 m³,Shotcrete
ec39hj3g,83798,388.1 kgCO2e,1 m³,Shotcrete
ec37cpp4,83798,377.9 kgCO2e,1 m³,Shotcrete
ec391371,83798,382.8 kgCO2e,1 m³,Shotcrete
ec3zkyhj,9086,587 kgCO2e,1 m3,Shotcrete
ec3kpmj6,9086,590 kgCO2e,1 m3,Shotcrete
ec3qxe0w,9086,591 kgCO2e,1 m3,Shotcrete
ec3r8ay9,9086,591 kgCO2e,1 m3,Shotcrete
ec30r9r2,9086VX,372 kgCO2e,1 m3,Shotcrete
ec3gm1f3,9086VX,401 kgCO2e,1 m3,Shotcrete
ec3wkzr3,DS1118EA,392 kgCO2e,1 m3,Shotcrete
ec38ffcs,DS1118EA,450 kgCO2e,1 m3,Shotcrete
ec3wx9xj,DS1118EA,392 kgCO2e,1 m3,Shotcrete
ec3znwma,DS1118EA,386 kgCO2e,1 m3,Shotcrete
ec3snz6u,DS1118EA,390 kgCO2e,1 m3,Shotcrete
ec3rwk31,DS1118EA,401 kgCO2e,1 m3,Shotcrete
ec3kfbbj,DS1118EA,384 kgCO2e,1 m3,Shotcrete
ec30qppq,DS1118EA,390 kgCO2e,1 m3,Shotcrete
ec3jsg8u,DS1118EA,390 kgCO2e,1 m3,Shotcrete
ec307pap,DSB118ZC,350 kgCO2e,1 m3,Shotcrete
ec3zn3gp,DSB118ZC,345 kgCO2e,1 m3,Shotcrete
ec3m46wy,DSB118ZC,385 kgCO2e,1 m3,Shotcrete
ec3ehqwg,DSB118ZC,350 kgCO2e,1 m3,Shotcrete
ec3wrbum,DSB118ZC,321 kgCO2e,1 m3,Shotcrete
ec3md0x5,DSB118ZC,350 kgCO2e,1 m3,Shotcrete
ec3prt16,DSB118ZC,359 kgCO2e,1 m3,Shotcrete
ec333j75,DSB118ZC,344 kgCO2e,1 m3,Shotcrete
ec35c126,DSB118ZC,375 kgCO2e,1 m3,Shotcrete
ec3ec6jn,H73E25007,500 kgCO2e,1 m3,Shotcrete
ec3u8rxu,Mix 1332411,362 kgCO2e,1 m3,Shotcrete
ec3qe1dz,Mix 1332411,359 kgCO2e,1 m3,Shotcrete
ec3kuf57,Mix 1332411,370 kgCO2e,1 m3,Shotcrete
ec3w9fmg,Mix 1332411,374 kgCO2e,1 m3,Shotcrete
ec3cd28b,Mix 1332411,352 kgCO2e,1 m3,Shotcrete
ec3q18tp,Mix 1332411,373 kgCO2e,1 m3,Shotcrete
ec3c0e24,Mix 1332411,359 kgCO2e,1 m3,Shotcrete
ec3yrxrw,Mix 1332411,355 kgCO2e,1 m3,Shotcrete
ec3d5f5z,Mix 1332411,371 kgCO2e,1 m3,Shotcrete
ec3k46j4,Mix 1332544,283 kgCO2e,1 m3,Shotcrete
ec34bfj4,Mix 1332544,285 kgCO2e,1 m3,Shotcrete
ec3gk7b9,Mix 1332544,293 kgCO2e,1 m3,Shotcrete
ec364buc,Mix 1332854,301 kgCO2e,1 m3,Shotcrete
ec348wqd,Mix 1530965,432 kgCO2e,1 m3,Shotcrete
ec3ewwmw,Mix 1539122,393 kgCO2e,1 m3,Shotcrete
ec37qhd7,Mix 1539122,413 kgCO2e,1 m3,Shotcrete
ec3pzrya,Mix 1539122,387 kgCO2e,1 m3,Shotcrete
ec37mmh4,Mix 1547314,314 kgCO2e,1 m3,Shotcrete
ec39tdfx,Mix 1571046,354 kgCO2e,1 m3,Shotcrete
ec34drmg,Mix 1571046,335 kgCO2e,1 m3,Shotcrete
ec3mnew3,Mix 1571048,370 kgCO2e,1 m3,Shotcrete
ec3uaheh,Mix 1571048,370 kgCO2e,1 m3,Shotcrete
ec35jmak,Mix 1621834,370 kgCO2e,1 m3,Shotcrete
ec3sjy28,Mix 70804,454 kgCO2e,1 m3,Shotcrete
ec3nehxg,Mix 70804,454 kgCO2e,1 m3,Shotcrete
ec3ekn7w,Mix 70804,454 kgCO2e,1 m3,Shotcrete
ec38mw89,Mix 7086,411 kgCO2e,1 m3,Shotcrete
ec3fpjup,Mix 7086,410 kgCO2e,1 m3,Shotcrete
ec3dg41r,Mix 7086,411 kgCO2e,1 m3,Shotcrete
ec3uytxy,Mix 7086,414 kgCO2e,1 m3,Shotcrete
ec3wgr5s,Mix 7586,478 kgCO2e,1 m3,Shotcrete
ec3u3zzu,Mix 7586,437 kgCO2e,1 m3,Shotcrete
ec3gcgq2,Mix 7586,431 kgCO2e,1 m3,Shotcrete
ec3spmju,Mix 7586,437 kgCO2e,1 m3,Shotcrete
ec3210ue,Mix 7586,482 kgCO2e,1 m3,Shotcrete
ec370s62,Mix 7586,478 kgCO2e,1 m3,Shotcrete
ec3n68d9,Mix 7586,478 kgCO2e,1 m3,Shotcrete
